cod,sigla,valor,periodo,ano
5202155,Araguapaz,0,2009-01-15,2009
5201801,Aragoiânia,6,2009-01-15,2009
5201702,Aragarças,8,2009-01-15,2009
5201603,Araçu,0,2009-01-15,2009
5201504,Aporé,1,2009-01-15,2009
5201454,Aparecida do Rio Doce,0,2009-01-15,2009
5201405,Aparecida de Goiânia,220,2009-01-15,2009
5201306,Anicuns,3,2009-01-15,2009
5201108,Anápolis,93,2009-01-15,2009
5200902,Amorinópolis,1,2009-01-15,2009
5220280,São Patrício,2,2009-01-15,2009
5200852,Americano do Brasil,0,2009-01-15,2009
5200829,Amaralina,0,2009-01-15,2009
5200803,Alvorada do Norte,2,2009-01-15,2009
5200605,Alto Paraíso de Goiás,1,2009-01-15,2009
5221858,Valparaíso de Goiás,94,2009-01-15,2009
5200555,Alto Horizonte,0,2009-01-15,2009
5200506,Aloândia,0,2009-01-15,2009
5200308,Alexânia,9,2009-01-15,2009
5200258,Águas Lindas de Goiás,89,2009-01-15,2009
5221551,Turvelândia,0,2009-01-15,2009
5200209,Água Limpa,0,2009-01-15,2009
5200175,Água Fria de Goiás,2,2009-01-15,2009
5200159,Adelândia,0,2009-01-15,2009
5200134,Acreúna,1,2009-01-15,2009
5200100,Abadiânia,0,2009-01-15,2009
5221601,Uruaçu,3,2009-01-15,2009
5200050,Abadia de Goiás,1,2009-01-15,2009
5220603,Silvânia,0,2009-01-15,2009
5221700,Uruana,5,2009-01-15,2009
5212055,Jesúpolis,1,2009-01-15,2009
5212105,Joviânia,3,2009-01-15,2009
5212006,Jaupaci,0,2009-01-15,2009
5212204,Jussara,2,2009-01-15,2009
5211909,Jataí,36,2009-01-15,2009
5212253,Lagoa Santa,0,2009-01-15,2009
5220405,São Simão,3,2009-01-15,2009
5212303,Leopoldo de Bulhões,2,2009-01-15,2009
5211800,Jaraguá,11,2009-01-15,2009
5211701,Jandaia,1,2009-01-15,2009
5212501,Luziânia,109,2009-01-15,2009
5211602,Ivolândia,1,2009-01-15,2009
5212600,Mairipotaba,1,2009-01-15,2009
5212709,Mambaí,0,2009-01-15,2009
5221304,Três Ranchos,1,2009-01-15,2009
5211503,Itumbiara,23,2009-01-15,2009
5211404,Itauçu,0,2009-01-15,2009
5212808,Mara Rosa,3,2009-01-15,2009
5211305,Itarumã,0,2009-01-15,2009
5212907,Marzagão,1,2009-01-15,2009
5212956,Matrinchã,0,2009-01-15,2009
5211206,Itapuranga,5,2009-01-15,2009
5211008,Itapirapuã,1,2009-01-15,2009
5213004,Maurilândia,4,2009-01-15,2009
5213053,Mimoso de Goiás,0,2009-01-15,2009
5210901,Itapaci,3,2009-01-15,2009
5210802,Itajá,1,2009-01-15,2009
5213087,Minaçu,3,2009-01-15,2009
5213103,Mineiros,10,2009-01-15,2009
5210604,Itaguaru,1,2009-01-15,2009
5210562,Itaguari,0,2009-01-15,2009
5213400,Moiporá,0,2009-01-15,2009
5210406,Itaberaí,7,2009-01-15,2009
5213509,Monte Alegre de Goiás,1,2009-01-15,2009
5210307,Israelândia,0,2009-01-15,2009
5213707,Montes Claros de Goiás,0,2009-01-15,2009
5213756,Montividiu,1,2009-01-15,2009
5210208,Iporá,2,2009-01-15,2009
5213772,Montividiu do Norte,0,2009-01-15,2009
5210158,Ipiranga de Goiás,0,2009-01-15,2009
5221403,Trindade,12,2009-01-15,2009
5213806,Morrinhos,6,2009-01-15,2009
5210109,Ipameri,4,2009-01-15,2009
5210000,Inhumas,15,2009-01-15,2009
5213855,Morro Agudo de Goiás,0,2009-01-15,2009
5209952,Indiara,1,2009-01-15,2009
5213905,Mossâmedes,1,2009-01-15,2009
5209937,Inaciolândia,1,2009-01-15,2009
5214002,Mozarlândia,3,2009-01-15,2009
5214051,Mundo Novo,1,2009-01-15,2009
5209903,Iaciara,3,2009-01-15,2009
5209804,Hidrolina,0,2009-01-15,2009
5214101,Mutunópolis,0,2009-01-15,2009
5209705,Hidrolândia,3,2009-01-15,2009
5214408,Nazário,0,2009-01-15,2009
5209606,Heitoraí,3,2009-01-15,2009
5214507,Nerópolis,4,2009-01-15,2009
5221197,Terezópolis de Goiás,0,2009-01-15,2009
5209457,Guarinos,1,2009-01-15,2009
5214606,Niquelândia,3,2009-01-15,2009
5209408,Guarani de Goiás,0,2009-01-15,2009
5214705,Nova América,0,2009-01-15,2009
5209291,Guaraíta,0,2009-01-15,2009
5214838,Nova Crixás,1,2009-01-15,2009
5214861,Nova Glória,1,2009-01-15,2009
5209200,Guapó,1,2009-01-15,2009
5209150,Gouvelândia,0,2009-01-15,2009
5214879,Nova Iguaçu de Goiás,1,2009-01-15,2009
5209101,Goiatuba,9,2009-01-15,2009
5214903,Nova Roma,0,2009-01-15,2009
5208905,Goiás,1,2009-01-15,2009
5215009,Nova Veneza,1,2009-01-15,2009
5208806,Goianira,6,2009-01-15,2009
5215207,Novo Brasil,1,2009-01-15,2009
5215231,Novo Gama,88,2009-01-15,2009
5208707,Goiânia,425,2009-01-15,2009
5208608,Goianésia,21,2009-01-15,2009
5208509,Goiandira,0,2009-01-15,2009
5215256,Novo Planalto,0,2009-01-15,2009
5208400,Goianápolis,3,2009-01-15,2009
5215306,Orizona,0,2009-01-15,2009
5215405,Ouro Verde de Goiás,0,2009-01-15,2009
5208301,Divinópolis de Goiás,1,2009-01-15,2009
5220264,São Miguel do Passa Quatro,0,2009-01-15,2009
5215504,Ouvidor,0,2009-01-15,2009
5208152,Gameleira de Goiás,0,2009-01-15,2009
5215603,Padre Bernardo,8,2009-01-15,2009
5208103,Formoso,1,2009-01-15,2009
5208004,Formosa,45,2009-01-15,2009
5215652,Palestina de Goiás,0,2009-01-15,2009
5215702,Palmeiras de Goiás,1,2009-01-15,2009
5207907,Flores de Goiás,2,2009-01-15,2009
5215801,Palmelo,0,2009-01-15,2009
5207808,Firminópolis,0,2009-01-15,2009
5215900,Palminópolis,0,2009-01-15,2009
5207600,Fazenda Nova,0,2009-01-15,2009
5216007,Panamá,0,2009-01-15,2009
5207535,Faina,1,2009-01-15,2009
5216304,Paranaiguara,1,2009-01-15,2009
5207501,Estrela do Norte,0,2009-01-15,2009
5216403,Paraúna,1,2009-01-15,2009
5207402,Edéia,3,2009-01-15,2009
5207352,Edealina,2,2009-01-15,2009
5216452,Perolândia,0,2009-01-15,2009
5207253,Doverlândia,1,2009-01-15,2009
5216809,Petrolina de Goiás,1,2009-01-15,2009
5216908,Pilar de Goiás,1,2009-01-15,2009
5207105,Diorama,0,2009-01-15,2009
5217104,Piracanjuba,3,2009-01-15,2009
5206909,Davinópolis,0,2009-01-15,2009
5217203,Piranhas,1,2009-01-15,2009
5217302,Pirenópolis,5,2009-01-15,2009
5206800,Damolândia,0,2009-01-15,2009
5206701,Damianópolis,0,2009-01-15,2009
5217401,Pires do Rio,6,2009-01-15,2009
5206602,Cumari,0,2009-01-15,2009
5217609,Planaltina,34,2009-01-15,2009
5217708,Pontalina,6,2009-01-15,2009
5206503,Cromínia,0,2009-01-15,2009
5206404,Crixás,3,2009-01-15,2009
5221577,Uirapuru,1,2009-01-15,2009
5218003,Porangatu,4,2009-01-15,2009
5221809,Urutaí,0,2009-01-15,2009
5218052,Porteirão,0,2009-01-15,2009
5206305,Cristianópolis,1,2009-01-15,2009
5206206,Cristalina,31,2009-01-15,2009
5218102,Portelândia,1,2009-01-15,2009
5205901,Corumbaíba,1,2009-01-15,2009
5218300,Posse,4,2009-01-15,2009
5205802,Corumbá de Goiás,0,2009-01-15,2009
5218391,Professor Jamil,0,2009-01-15,2009
5205703,Córrego do Ouro,0,2009-01-15,2009
5218508,Quirinópolis,5,2009-01-15,2009
5221080,Teresina de Goiás,1,2009-01-15,2009
5218607,Rialma,2,2009-01-15,2009
5205521,Colinas do Sul,0,2009-01-15,2009
5205513,Cocalzinho de Goiás,3,2009-01-15,2009
5218706,Rianápolis,1,2009-01-15,2009
5205497,Cidade Ocidental,32,2009-01-15,2009
5218789,Rio Quente,1,2009-01-15,2009
5205471,Chapadão do Céu,3,2009-01-15,2009
5218805,Rio Verde,58,2009-01-15,2009
5220686,Simolândia,1,2009-01-15,2009
5205455,Cezarina,1,2009-01-15,2009
5200050,Abadia de Goiás,2,2010-01-15,2010
5200100,Abadiânia,1,2010-01-15,2010
5200134,Acreúna,3,2010-01-15,2010
5200159,Adelândia,0,2010-01-15,2010
5200175,Água Fria de Goiás,1,2010-01-15,2010
5200209,Água Limpa,0,2010-01-15,2010
5200258,Águas Lindas de Goiás,108,2010-01-15,2010
5200308,Alexânia,17,2010-01-15,2010
5200506,Aloândia,0,2010-01-15,2010
5200555,Alto Horizonte,1,2010-01-15,2010
5200605,Alto Paraíso de Goiás,0,2010-01-15,2010
5200803,Alvorada do Norte,8,2010-01-15,2010
5200829,Amaralina,0,2010-01-15,2010
5200852,Americano do Brasil,0,2010-01-15,2010
5200902,Amorinópolis,0,2010-01-15,2010
5201108,Anápolis,90,2010-01-15,2010
5201306,Anicuns,0,2010-01-15,2010
5201405,Aparecida de Goiânia,199,2010-01-15,2010
5201454,Aparecida do Rio Doce,0,2010-01-15,2010
5201504,Aporé,0,2010-01-15,2010
5201603,Araçu,0,2010-01-15,2010
5201702,Aragarças,5,2010-01-15,2010
5201801,Aragoiânia,1,2010-01-15,2010
5202155,Araguapaz,3,2010-01-15,2010
5202353,Arenópolis,0,2010-01-15,2010
5202502,Aruanã,0,2010-01-15,2010
5202601,Aurilândia,0,2010-01-15,2010
5202809,Avelinópolis,0,2010-01-15,2010
5203104,Baliza,0,2010-01-15,2010
5203203,Barro Alto,2,2010-01-15,2010
5203302,Bela Vista de Goiás,7,2010-01-15,2010
5203401,Bom Jardim de Goiás,2,2010-01-15,2010
5203500,Bom Jesus de Goiás,1,2010-01-15,2010
5203559,Bonfinópolis,1,2010-01-15,2010
5203575,Bonópolis,0,2010-01-15,2010
5203609,Brazabrantes,0,2010-01-15,2010
5203807,Britânia,0,2010-01-15,2010
5203906,Buriti Alegre,0,2010-01-15,2010
5204003,Cabeceiras,0,2010-01-15,2010
5204102,Cachoeira Alta,2,2010-01-15,2010
5204201,Cachoeira de Goiás,0,2010-01-15,2010
5204250,Cachoeira Dourada,1,2010-01-15,2010
5204300,Caçu,1,2010-01-15,2010
5204409,Caiapônia,4,2010-01-15,2010
5204508,Caldas Novas,17,2010-01-15,2010
5204557,Caldazinha,0,2010-01-15,2010
5204607,Campestre de Goiás,0,2010-01-15,2010
5204656,Campinaçu,2,2010-01-15,2010
5204706,Campinorte,3,2010-01-15,2010
5204805,Campo Alegre de Goiás,3,2010-01-15,2010
5204854,Campo Limpo de Goiás,1,2010-01-15,2010
5204904,Campos Belos,6,2010-01-15,2010
5204953,Campos Verdes,1,2010-01-15,2010
5205000,Carmo do Rio Verde,1,2010-01-15,2010
5205059,Castelândia,1,2010-01-15,2010
5205109,Catalão,8,2010-01-15,2010
5205208,Caturaí,0,2010-01-15,2010
5205307,Cavalcante,0,2010-01-15,2010
5205406,Ceres,2,2010-01-15,2010
5205455,Cezarina,1,2010-01-15,2010
5205471,Chapadão do Céu,2,2010-01-15,2010
5205497,Cidade Ocidental,31,2010-01-15,2010
5205513,Cocalzinho de Goiás,7,2010-01-15,2010
5205521,Colinas do Sul,0,2010-01-15,2010
5205703,Córrego do Ouro,0,2010-01-15,2010
5205802,Corumbá de Goiás,0,2010-01-15,2010
5205901,Corumbaíba,1,2010-01-15,2010
5206206,Cristalina,23,2010-01-15,2010
5206305,Cristianópolis,1,2010-01-15,2010
5206404,Crixás,0,2010-01-15,2010
5206503,Cromínia,1,2010-01-15,2010
5206602,Cumari,0,2010-01-15,2010
5206701,Damianópolis,2,2010-01-15,2010
5206800,Damolândia,0,2010-01-15,2010
5206909,Davinópolis,0,2010-01-15,2010
5207105,Diorama,1,2010-01-15,2010
5207253,Doverlândia,1,2010-01-15,2010
5207352,Edealina,0,2010-01-15,2010
5207402,Edéia,5,2010-01-15,2010
5207501,Estrela do Norte,2,2010-01-15,2010
5207535,Faina,0,2010-01-15,2010
5207600,Fazenda Nova,2,2010-01-15,2010
5207808,Firminópolis,0,2010-01-15,2010
5207907,Flores de Goiás,1,2010-01-15,2010
5208004,Formosa,48,2010-01-15,2010
5208103,Formoso,0,2010-01-15,2010
5208152,Gameleira de Goiás,0,2010-01-15,2010
5208301,Divinópolis de Goiás,1,2010-01-15,2010
5208400,Goianápolis,2,2010-01-15,2010
5208509,Goiandira,1,2010-01-15,2010
5208608,Goianésia,20,2010-01-15,2010
5208707,Goiânia,402,2010-01-15,2010
5208806,Goianira,14,2010-01-15,2010
5208905,Goiás,3,2010-01-15,2010
5209101,Goiatuba,7,2010-01-15,2010
5209150,Gouvelândia,1,2010-01-15,2010
5209200,Guapó,2,2010-01-15,2010
5209291,Guaraíta,1,2010-01-15,2010
5209408,Guarani de Goiás,2,2010-01-15,2010
5209457,Guarinos,0,2010-01-15,2010
5209606,Heitoraí,0,2010-01-15,2010
5209705,Hidrolândia,3,2010-01-15,2010
5209804,Hidrolina,1,2010-01-15,2010
5209903,Iaciara,7,2010-01-15,2010
5209937,Inaciolândia,0,2010-01-15,2010
5209952,Indiara,3,2010-01-15,2010
5210000,Inhumas,30,2010-01-15,2010
5210109,Ipameri,2,2010-01-15,2010
5210158,Ipiranga de Goiás,2,2010-01-15,2010
5210208,Iporá,9,2010-01-15,2010
5210307,Israelândia,0,2010-01-15,2010
5210406,Itaberaí,8,2010-01-15,2010
5210562,Itaguari,1,2010-01-15,2010
5210604,Itaguaru,1,2010-01-15,2010
5210802,Itajá,0,2010-01-15,2010
5210901,Itapaci,4,2010-01-15,2010
5211008,Itapirapuã,2,2010-01-15,2010
5211206,Itapuranga,3,2010-01-15,2010
5211305,Itarumã,0,2010-01-15,2010
5211404,Itauçu,0,2010-01-15,2010
5211503,Itumbiara,12,2010-01-15,2010
5211602,Ivolândia,0,2010-01-15,2010
5211701,Jandaia,0,2010-01-15,2010
5211800,Jaraguá,2,2010-01-15,2010
5211909,Jataí,36,2010-01-15,2010
5212006,Jaupaci,1,2010-01-15,2010
5212055,Jesúpolis,1,2010-01-15,2010
5212105,Joviânia,1,2010-01-15,2010
5212204,Jussara,1,2010-01-15,2010
5212253,Lagoa Santa,0,2010-01-15,2010
5212303,Leopoldo de Bulhões,2,2010-01-15,2010
5212501,Luziânia,144,2010-01-15,2010
5212600,Mairipotaba,0,2010-01-15,2010
5212709,Mambaí,0,2010-01-15,2010
5212808,Mara Rosa,0,2010-01-15,2010
5212907,Marzagão,0,2010-01-15,2010
5212956,Matrinchã,0,2010-01-15,2010
5213004,Maurilândia,1,2010-01-15,2010
5213053,Mimoso de Goiás,0,2010-01-15,2010
5213087,Minaçu,8,2010-01-15,2010
5213103,Mineiros,10,2010-01-15,2010
5213400,Moiporá,0,2010-01-15,2010
5213509,Monte Alegre de Goiás,1,2010-01-15,2010
5213707,Montes Claros de Goiás,2,2010-01-15,2010
5213756,Montividiu,3,2010-01-15,2010
5213772,Montividiu do Norte,0,2010-01-15,2010
5213806,Morrinhos,7,2010-01-15,2010
5213855,Morro Agudo de Goiás,0,2010-01-15,2010
5213905,Mossâmedes,0,2010-01-15,2010
5214002,Mozarlândia,2,2010-01-15,2010
5214051,Mundo Novo,1,2010-01-15,2010
5214101,Mutunópolis,1,2010-01-15,2010
5214408,Nazário,0,2010-01-15,2010
5214507,Nerópolis,13,2010-01-15,2010
5214606,Niquelândia,16,2010-01-15,2010
5214705,Nova América,1,2010-01-15,2010
5214838,Nova Crixás,2,2010-01-15,2010
5214861,Nova Glória,0,2010-01-15,2010
5214879,Nova Iguaçu de Goiás,1,2010-01-15,2010
5214903,Nova Roma,0,2010-01-15,2010
5215009,Nova Veneza,0,2010-01-15,2010
5215207,Novo Brasil,1,2010-01-15,2010
5215231,Novo Gama,69,2010-01-15,2010
5215256,Novo Planalto,0,2010-01-15,2010
5215306,Orizona,1,2010-01-15,2010
5215405,Ouro Verde de Goiás,2,2010-01-15,2010
5215504,Ouvidor,1,2010-01-15,2010
5215603,Padre Bernardo,17,2010-01-15,2010
5215652,Palestina de Goiás,0,2010-01-15,2010
5215702,Palmeiras de Goiás,6,2010-01-15,2010
5215801,Palmelo,0,2010-01-15,2010
5215900,Palminópolis,0,2010-01-15,2010
5216007,Panamá,0,2010-01-15,2010
5216304,Paranaiguara,0,2010-01-15,2010
5216403,Paraúna,0,2010-01-15,2010
5216452,Perolândia,0,2010-01-15,2010
5216809,Petrolina de Goiás,0,2010-01-15,2010
5216908,Pilar de Goiás,0,2010-01-15,2010
5217104,Piracanjuba,4,2010-01-15,2010
5217203,Piranhas,3,2010-01-15,2010
5217302,Pirenópolis,5,2010-01-15,2010
5217401,Pires do Rio,2,2010-01-15,2010
5217609,Planaltina,40,2010-01-15,2010
5217708,Pontalina,5,2010-01-15,2010
5218003,Porangatu,4,2010-01-15,2010
5218052,Porteirão,0,2010-01-15,2010
5218102,Portelândia,1,2010-01-15,2010
5218300,Posse,7,2010-01-15,2010
5218391,Professor Jamil,1,2010-01-15,2010
5218508,Quirinópolis,4,2010-01-15,2010
5218607,Rialma,2,2010-01-15,2010
5218706,Rianápolis,3,2010-01-15,2010
5218789,Rio Quente,0,2010-01-15,2010
5218805,Rio Verde,91,2010-01-15,2010
5218904,Rubiataba,0,2010-01-15,2010
5219001,Sanclerlândia,0,2010-01-15,2010
5219100,Santa Bárbara de Goiás,0,2010-01-15,2010
5219209,Santa Cruz de Goiás,0,2010-01-15,2010
5219258,Santa Fé de Goiás,0,2010-01-15,2010
5219308,Santa Helena de Goiás,16,2010-01-15,2010
5219357,Santa Isabel,0,2010-01-15,2010
5219407,Santa Rita do Araguaia,2,2010-01-15,2010
5219456,Santa Rita do Novo Destino,1,2010-01-15,2010
5219506,Santa Rosa de Goiás,0,2010-01-15,2010
5219605,Santa Tereza de Goiás,0,2010-01-15,2010
5219704,Santa Terezinha de Goiás,2,2010-01-15,2010
5219712,Santo Antônio da Barra,1,2010-01-15,2010
5219738,Santo Antônio de Goiás,0,2010-01-15,2010
5219753,Santo Antônio do Descoberto,38,2010-01-15,2010
5219803,São Domingos,3,2010-01-15,2010
5219902,São Francisco de Goiás,1,2010-01-15,2010
5220009,São João d'Aliança,2,2010-01-15,2010
5220058,São João da Paraúna,1,2010-01-15,2010
5220108,São Luís de Montes Belos,4,2010-01-15,2010
5220157,São Luíz do Norte,1,2010-01-15,2010
5220207,São Miguel do Araguaia,6,2010-01-15,2010
5220264,São Miguel do Passa Quatro,0,2010-01-15,2010
5220280,São Patrício,0,2010-01-15,2010
5220405,São Simão,3,2010-01-15,2010
5220454,Senador Canedo,13,2010-01-15,2010
5220504,Serranópolis,2,2010-01-15,2010
5220603,Silvânia,0,2010-01-15,2010
5220686,Simolândia,2,2010-01-15,2010
5220702,Sítio d'Abadia,0,2010-01-15,2010
5221007,Taquaral de Goiás,0,2010-01-15,2010
5221080,Teresina de Goiás,0,2010-01-15,2010
5221197,Terezópolis de Goiás,3,2010-01-15,2010
5221304,Três Ranchos,0,2010-01-15,2010
5221403,Trindade,9,2010-01-15,2010
5221452,Trombas,1,2010-01-15,2010
5221502,Turvânia,0,2010-01-15,2010
5221551,Turvelândia,2,2010-01-15,2010
5221577,Uirapuru,1,2010-01-15,2010
5221601,Uruaçu,7,2010-01-15,2010
5221700,Uruana,7,2010-01-15,2010
5221809,Urutaí,0,2010-01-15,2010
5221858,Valparaíso de Goiás,103,2010-01-15,2010
5221908,Varjão,1,2010-01-15,2010
5222005,Vianópolis,2,2010-01-15,2010
5222054,Vicentinópolis,1,2010-01-15,2010
5222203,Vila Boa,1,2010-01-15,2010
5222302,Vila Propício,0,2010-01-15,2010
5214705,Nova América,0,2011-01-15,2011
5214606,Niquelândia,17,2011-01-15,2011
5214507,Nerópolis,9,2011-01-15,2011
5214408,Nazário,0,2011-01-15,2011
5214101,Mutunópolis,0,2011-01-15,2011
5214051,Mundo Novo,0,2011-01-15,2011
5214002,Mozarlândia,2,2011-01-15,2011
5213905,Mossâmedes,1,2011-01-15,2011
5213855,Morro Agudo de Goiás,0,2011-01-15,2011
5213806,Morrinhos,4,2011-01-15,2011
5213772,Montividiu do Norte,0,2011-01-15,2011
5213756,Montividiu,1,2011-01-15,2011
5221452,Trombas,0,2011-01-15,2011
5213707,Montes Claros de Goiás,2,2011-01-15,2011
5213509,Monte Alegre de Goiás,1,2011-01-15,2011
5213400,Moiporá,0,2011-01-15,2011
5213103,Mineiros,7,2011-01-15,2011
5213087,Minaçu,4,2011-01-15,2011
5213053,Mimoso de Goiás,1,2011-01-15,2011
5213004,Maurilândia,2,2011-01-15,2011
5212956,Matrinchã,1,2011-01-15,2011
5212907,Marzagão,1,2011-01-15,2011
5212808,Mara Rosa,2,2011-01-15,2011
5212709,Mambaí,1,2011-01-15,2011
5212600,Mairipotaba,0,2011-01-15,2011
5212501,Luziânia,173,2011-01-15,2011
5212303,Leopoldo de Bulhões,2,2011-01-15,2011
5212253,Lagoa Santa,0,2011-01-15,2011
5212204,Jussara,6,2011-01-15,2011
5212105,Joviânia,2,2011-01-15,2011
5212055,Jesúpolis,0,2011-01-15,2011
5212006,Jaupaci,0,2011-01-15,2011
5211909,Jataí,24,2011-01-15,2011
5211800,Jaraguá,13,2011-01-15,2011
5211701,Jandaia,3,2011-01-15,2011
5211602,Ivolândia,0,2011-01-15,2011
5211503,Itumbiara,28,2011-01-15,2011
5211404,Itauçu,0,2011-01-15,2011
5211305,Itarumã,2,2011-01-15,2011
5221080,Teresina de Goiás,1,2011-01-15,2011
5211206,Itapuranga,2,2011-01-15,2011
5211008,Itapirapuã,0,2011-01-15,2011
5210901,Itapaci,6,2011-01-15,2011
5210802,Itajá,1,2011-01-15,2011
5210604,Itaguaru,1,2011-01-15,2011
5210562,Itaguari,0,2011-01-15,2011
5210406,Itaberaí,3,2011-01-15,2011
5210307,Israelândia,1,2011-01-15,2011
5210208,Iporá,4,2011-01-15,2011
5210158,Ipiranga de Goiás,0,2011-01-15,2011
5221551,Turvelândia,0,2011-01-15,2011
5210109,Ipameri,4,2011-01-15,2011
5221007,Taquaral de Goiás,1,2011-01-15,2011
5210000,Inhumas,17,2011-01-15,2011
5209952,Indiara,3,2011-01-15,2011
5209937,Inaciolândia,0,2011-01-15,2011
5209903,Iaciara,3,2011-01-15,2011
5209804,Hidrolina,0,2011-01-15,2011
5209705,Hidrolândia,5,2011-01-15,2011
5209606,Heitoraí,1,2011-01-15,2011
5209457,Guarinos,0,2011-01-15,2011
5209408,Guarani de Goiás,0,2011-01-15,2011
5209291,Guaraíta,0,2011-01-15,2011
5209200,Guapó,5,2011-01-15,2011
5220702,Sítio d'Abadia,0,2011-01-15,2011
5209150,Gouvelândia,1,2011-01-15,2011
5209101,Goiatuba,12,2011-01-15,2011
5220686,Simolândia,2,2011-01-15,2011
5208905,Goiás,2,2011-01-15,2011
5208806,Goianira,20,2011-01-15,2011
5220603,Silvânia,2,2011-01-15,2011
5208707,Goiânia,536,2011-01-15,2011
5208608,Goianésia,14,2011-01-15,2011
5220504,Serranópolis,6,2011-01-15,2011
5208509,Goiandira,1,2011-01-15,2011
5220454,Senador Canedo,36,2011-01-15,2011
5208400,Goianápolis,0,2011-01-15,2011
5208301,Divinópolis de Goiás,2,2011-01-15,2011
5220405,São Simão,3,2011-01-15,2011
5208152,Gameleira de Goiás,0,2011-01-15,2011
5208103,Formoso,0,2011-01-15,2011
5208004,Formosa,56,2011-01-15,2011
5207907,Flores de Goiás,5,2011-01-15,2011
5220280,São Patrício,0,2011-01-15,2011
5207808,Firminópolis,1,2011-01-15,2011
5207600,Fazenda Nova,2,2011-01-15,2011
5220264,São Miguel do Passa Quatro,0,2011-01-15,2011
5207535,Faina,1,2011-01-15,2011
5220207,São Miguel do Araguaia,6,2011-01-15,2011
5207501,Estrela do Norte,0,2011-01-15,2011
5220157,São Luíz do Norte,1,2011-01-15,2011
5207402,Edéia,1,2011-01-15,2011
5207352,Edealina,0,2011-01-15,2011
5207253,Doverlândia,3,2011-01-15,2011
5207105,Diorama,1,2011-01-15,2011
5220108,São Luís de Montes Belos,3,2011-01-15,2011
5206909,Davinópolis,0,2011-01-15,2011
5221403,Trindade,15,2011-01-15,2011
5206800,Damolândia,0,2011-01-15,2011
5220058,São João da Paraúna,0,2011-01-15,2011
5206701,Damianópolis,1,2011-01-15,2011
5206602,Cumari,1,2011-01-15,2011
5220009,São João d'Aliança,2,2011-01-15,2011
5206503,Cromínia,0,2011-01-15,2011
5221502,Turvânia,0,2011-01-15,2011
5206404,Crixás,3,2011-01-15,2011
5219902,São Francisco de Goiás,1,2011-01-15,2011
5206305,Cristianópolis,1,2011-01-15,2011
5206206,Cristalina,27,2011-01-15,2011
5219803,São Domingos,3,2011-01-15,2011
5205901,Corumbaíba,1,2011-01-15,2011
5219753,Santo Antônio do Descoberto,48,2011-01-15,2011
5205802,Corumbá de Goiás,1,2011-01-15,2011
5205703,Córrego do Ouro,0,2011-01-15,2011
5219738,Santo Antônio de Goiás,2,2011-01-15,2011
5205521,Colinas do Sul,2,2011-01-15,2011
5219712,Santo Antônio da Barra,1,2011-01-15,2011
5205513,Cocalzinho de Goiás,7,2011-01-15,2011
5205497,Cidade Ocidental,41,2011-01-15,2011
5205471,Chapadão do Céu,4,2011-01-15,2011
5205455,Cezarina,0,2011-01-15,2011
5219704,Santa Terezinha de Goiás,3,2011-01-15,2011
5205406,Ceres,0,2011-01-15,2011
5219605,Santa Tereza de Goiás,0,2011-01-15,2011
5205307,Cavalcante,0,2011-01-15,2011
5205208,Caturaí,0,2011-01-15,2011
5205109,Catalão,11,2011-01-15,2011
5219506,Santa Rosa de Goiás,0,2011-01-15,2011
5205059,Castelândia,1,2011-01-15,2011
5219456,Santa Rita do Novo Destino,0,2011-01-15,2011
5205000,Carmo do Rio Verde,0,2011-01-15,2011
5204953,Campos Verdes,2,2011-01-15,2011
5219407,Santa Rita do Araguaia,1,2011-01-15,2011
5204904,Campos Belos,1,2011-01-15,2011
5204854,Campo Limpo de Goiás,0,2011-01-15,2011
5204805,Campo Alegre de Goiás,3,2011-01-15,2011
5219357,Santa Isabel,0,2011-01-15,2011
5204706,Campinorte,0,2011-01-15,2011
5219308,Santa Helena de Goiás,12,2011-01-15,2011
5204656,Campinaçu,0,2011-01-15,2011
5204607,Campestre de Goiás,0,2011-01-15,2011
